Date,EWA,EWC,GDX,GDXJ,IVV,SMH,SOXX,SPY,XLE,XOP
2022-09-02,18.939651489257812,31.04674530029297,22.58502197265625,27.56397819519043,372.4273376464844,101.36026000976562,115.84717559814453,371.81182861328125,35.136146545410156,129.35333251953125
2022-09-06,18.67865562438965,30.696250915527344,22.252748489379883,26.933460235595703,370.9443054199219,100.22872161865234,114.51065826416016,370.4089660644531,34.81096649169922,127.44572448730469
2022-09-07,18.669952392578125,31.055971145629883,23.088172912597656,28.20390510559082,377.6603088378906,101.82847595214844,116.44764709472656,377.0633239746094,34.406707763671875,125.12029266357422
2022-09-08,18.843952178955078,31.39725112915039,23.126148223876953,28.166263580322266,380.0405578613281,103.20875549316406,118.41043090820312,379.52789306640625,34.55610656738281,126.6009521484375
2022-09-09,19.444244384765625,32.18124771118164,23.82866859436035,29.30495834350586,386.1048278808594,105.76934814453125,121.25133514404297,385.4239807128906,35.41737365722656,130.089111328125
2022-09-12,19.653043746948242,32.633216857910156,24.160940170288086,29.8978328704834,390.2703552246094,106.03272247314453,121.84210968017578,389.5663757324219,36.067718505859375,131.89678955078125
2022-09-13,18.809154510498047,31.60016441345215,23.183109283447266,28.467405319213867,373.2396240234375,99.72148895263672,114.2750015258789,372.6270751953125,35.158119201660156,128.29052734375
2022-09-14,18.774356842041016,31.766189575195312,23.23057746887207,28.58033561706543,374.66595458984375,100.80423736572266,115.57276916503906,374.0489807128906,36.15121078491211,132.81427001953125
2022-09-15,18.62645721435547,31.341909408569336,22.537551879882812,27.59221076965332,370.3398742675781,99.0093994140625,113.65515899658203,369.8022766113281,35.21963882446289,128.12701416015625
2022-09-16,18.478557586669922,30.954517364501953,22.784381866455078,27.56397819519043,367.5344543457031,99.45323944091797,114.33633422851562,366.9810485839844,34.468223571777344,124.64791107177734
2022-09-19,18.652559280395508,31.33268165588379,23.183109283447266,28.26978302001953,370.396484375,100.10679626464844,114.93682098388672,369.8269958496094,34.48865509033203,124.60669708251953
2022-09-20,18.44375991821289,30.74237060546875,22.547046661376953,27.375762939453125,366.0419616699219,98.72163391113281,113.40982055664062,365.58197021484375,34.248783111572266,122.82032775878906
2022-09-21,18.069665908813477,30.21662139892578,22.62299346923828,27.50751304626465,359.79827880859375,97.8973617553711,112.26376342773438,359.2048034667969,33.74681854248047,120.24608612060547
2022-09-22,18.034862518310547,29.866127014160156,22.537551879882812,27.178138732910156,356.7568664550781,95.18557739257812,109.2098159790039,356.18756103515625,33.62688064575195,118.18489074707031
2022-09-23,17.35627555847168,28.869970321655273,21.30340003967285,25.418336868286133,350.8343200683594,93.8248062133789,107.74740600585938,350.2196350097656,31.308094024658203,108.65754699707031
2022-09-26,17.21707534790039,28.34422492980957,20.752777099609375,24.590190887451172,347.37451171875,92.7322998046875,106.13163757324219,346.7550354003906,30.539608001708984,105.1947250366211
2022-09-27,17.069175720214844,28.334999084472656,20.885684967041016,24.74076271057129,346.4820861816406,93.43463134765625,107.11836242675781,345.8699035644531,30.881654739379883,107.92467498779297
2022-09-28,17.5650691986084,29.091339111328125,22.385656356811523,26.68878173828125,353.2135925292969,94.62468719482422,108.63739776611328,352.67535400390625,32.24982452392578,115.00605773925781
2022-09-29,17.3997745513916,28.667049407958984,22.490083694458008,26.924049377441406,345.95037841796875,91.64464569091797,105.25851440429688,345.30828857421875,32.24982452392578,114.26403045654297
2022-09-30,17.069175720214844,28.37189483642578,22.898305892944336,27.723957061767578,340.51953125,90.28876495361328,103.45384979248047,339.96868896484375,31.9921817779541,114.25486755371094
2022-10-03,17.55636978149414,29.441835403442383,23.771705627441406,29.163799285888672,349.5297546386719,93.52729797363281,107.03072357177734,348.9441223144531,33.80012512207031,121.62022399902344
2022-10-04,18.130565643310547,30.474885940551758,24.445743560791016,30.04840660095215,360.23004150390625,97.52670288085938,112.05201721191406,359.7568359375,35.25270462036133,127.99622344970703
2022-10-05,18.0783634185791,30.013702392578125,24.084991455078125,29.521406173706055,359.3850402832031,98.49240112304688,112.96732330322266,358.9191589355469,35.981204986572266,130.34140014648438
2022-10-06,17.79996681213379,29.312707901000977,24.35080909729004,29.803728103637695,355.8341369628906,97.81932830810547,112.51615142822266,355.2166442871094,36.620880126953125,132.23770141601562
2022-10-07,17.52156639099121,28.750064849853516,23.154626846313477,28.2603702545166,345.912353515625,91.98606872558594,105.76486206054688,345.30828857421875,36.33658218383789,130.61624145507812
2022-10-10,17.312772750854492,28.46413230895996,22.80337142944336,27.80865478515625,343.33929443359375,88.91336059570312,102.16851043701172,342.6717834472656,35.590309143066406,128.2618865966797
